acc_ref,beat_no,severity,no_vehicle,no_casualt,a_date,a_day,a_date_day,a_date_mon,a_date_yr,a_time_hr,a_time_min,loc_auth,road1_class,road1_no,road_type,speed_limi,junc_det,junc_ctrl,road2_class,road2_no,light_cond,weather,road_surf,spec_cond,cway_hzrds,ovrtk_patrn,easting,northing,net_id,net_type,acc_type,text_id,division,Postcode,ped_xing_hc,ped_xing_p,place_reported,Latitude,geo
85913,,Slight,2,2,15/02/2013,Friday,15,February,13,14,0,S12000036,C,,Single carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325170,673900,521058,Junction,Bus,357884,unset,EH22JR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9523360335,-3.19849181217,"{lat: 55.9523360335, lon:-3.19849181217}"
87013,,Slight,2,1,16/02/2013,Saturday,16,February,13,14,25,S12000036,A,900,Dual carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325980,674150,520632,Junction,Bus,357885,unset,EH13BJ,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene,55.9547074641,-3.18559048014,"{lat: 55.9547074641, lon:-3.18559048014}"
88813,,Slight,2,2,17/02/2013,Sunday,17,February,13,15,15,S12000036,A,90,Dual carriageway - 2 lanes,50,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,312480,678550,555429,Segment,T.V.N.P.,357886,unset,EH309SQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9919637719,-3.40318517298,"{lat: 55.9919637719, lon:-3.40318517298}"
89913,,Serious,1,1,18/02/2013,Monday,18,February,13,12,49,S12000036,A,8,Dual carriageway - 2 lanes,20,'T' or staggered junction,Automatic Traffic Signal,C,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325690,673960,521076,Junction,Pedestrian,357887,unset,EH22BY,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene,55.9529557639,-3.19018195754,"{lat: 55.9529557639, lon:-3.19018195754}"
90013,,Slight,1,1,18/02/2013,Monday,18,February,13,7,30,S12000036,A,70,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,319530,668410,533113,Junction,Pedestrian,357888,unset,EH145DB,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene,55.9021047734,-3.28716234532,"{lat: 55.9021047734, lon:-3.28716234532}"
90713,,Slight,2,1,18/02/2013,Monday,18,February,13,21,30,S12000036,A,90,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,322760,674260,555564,Segment,Cyclist,357889,unset,EH43HW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.955188826,-3.23718402657,"{lat: 55.955188826, lon:-3.23718402657}"
90813,,Serious,1,1,19/02/2013,Tuesday,19,February,13,4,0,S12000036,Unclassified,,One way Street,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lighting unknown,Fine (without high winds),Dry,None,None,No overtaking,325890,673670,558251,Segment,Pedestrian,357890,unset,EH11PE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9503813246,-3.1868997279,"{lat: 55.9503813246, lon:-3.1868997279}"
92513,,Serious,1,1,19/02/2013,Tuesday,19,February,13,14,44,S12000036,A,1,Single carriageway - 2 lanes,40,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,330610,672880,532597,Junction,Pedestrian,357891,unset,EH153AS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9439886051,-3.11112040465,"{lat: 55.9439886051, lon:-3.11112040465}"
93213,,Slight,2,1,15/02/2013,Friday,15,February,13,13,34,S12000036,A,90,Single carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,317900,675380,555438,Segment,T.V.N.P.,357892,unset,EH46DY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9644444137,-3.31534743561,"{lat: 55.9644444137, lon:-3.31534743561}"
93613,,Slight,2,1,20/02/2013,Wednesday,20,February,13,7,21,S12000036,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,312300,677650,555318,Segment,T.V.N.P.,357893,unset,EH309XS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9838461527,-3.40577666464,"{lat: 55.9838461527, lon:-3.40577666464}"
95213,,Slight,1,1,20/02/2013,Wednesday,20,February,13,17,30,S12000036,A,1140,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,329710,674360,523458,Junction,Pedestrian,357894,unset,EH76TH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9571542807,-3.12591454122,"{lat: 55.9571542807, lon:-3.12591454122}"
95613,,Slight,2,1,20/02/2013,Wednesday,20,February,13,22,5,S12000036,A,700,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Unknown,Dry,None,None,No overtaking,325650,672520,12220073,Junction,Cyclist,357895,unset,EH39EE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9400127827,-3.19042548248,"{lat: 55.9400127827, lon:-3.19042548248}"
95713,,Slight,2,1,20/02/2013,Wednesday,20,February,13,8,30,S12000036,C,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,Road marking defective or obscured,None,No overtaking,325060,674250,520545,Junction,T.V.N.P.,357896,unset,EH36HP,Control by school crossing patrol,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9554632355,-3.20035045784,"{lat: 55.9554632355, lon:-3.20035045784}"
96813,,Slight,1,1,21/02/2013,Thursday,21,February,13,12,15,S12000036,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,321750,676820,12226742,Segment,S.V.N.P.,357897,unset,EH44JJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9780235248,-3.25410097229,"{lat: 55.9780235248, lon:-3.25410097229}"
98213,,Slight,2,1,21/02/2013,Thursday,21,February,13,13,10,S12000036,B,900,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323750,674670,520083,Junction,Cyclist,357898,unset,EH41DG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9590303044,-3.22144687341,"{lat: 55.9590303044, lon:-3.22144687341}"
99213,,Slight,2,1,22/02/2013,Friday,22,February,13,22,25,S12000036,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,A,901,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326520,676450,531376,Junction,T.V.N.P.,357899,unset,EH66HN,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene,55.9754533226,-3.17757065417,"{lat: 55.9754533226, lon:-3.17757065417}"
100113,,Slight,1,1,23/02/2013,Saturday,23,February,13,13,0,S12000036,Unclassified,,One way Street,30,'T' or staggered junction,Give way sign or markings,C,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325630,673490,521547,Junction,Pedestrian,357900,unset,EH11RN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene,55.9487240591,-3.19101307115,"{lat: 55.9487240591, lon:-3.19101307115}"
100213,,Slight,1,1,23/02/2013,Saturday,23,February,13,13,55,S12000036,Unclassified,,One way Street,30,'T' or staggered junction,Give way sign or markings,C,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325630,673490,521547,Junction,Pedestrian,357901,unset,EH11RN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene,55.9487240591,-3.19101307115,"{lat: 55.9487240591, lon:-3.19101307115}"
100313,,Slight,2,1,09/02/2013,Saturday,9,February,13,8,15,S12000036,A,199,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,327640,676340,519277,Junction,T.V.N.P.,357902,unset,EH67LA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9746352012,-3.15959643739,"{lat: 55.9746352012, lon:-3.15959643739}"
101313,,Slight,2,1,24/02/2013,Sunday,24,February,13,8,15,S12000036,A,720,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Snowing (without high winds),Dry,None,None,No overtaking,323580,668000,570546,Segment,T.V.N.P.,357903,unset,EH107DS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.8990813311,-3.22228151962,"{lat: 55.8990813311, lon:-3.22228151962}"
103013,,Slight,1,1,24/02/2013,Sunday,24,February,13,15,14,S12000036,C,,Single carriageway - 2 lanes,20,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322020,672240,565409,Segment,Pedestrian,357904,unset,EH113BQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9369222377,-3.24844971178,"{lat: 55.9369222377, lon:-3.24844971178}"
103113,,Slight,1,1,24/02/2013,Sunday,24,February,13,19,15,S12000036,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324510,671510,0,Unset,Pedestrian,357905,unset,EH104AY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9307614406,-3.20839110242,"{lat: 55.9307614406, lon:-3.20839110242}"
103213,,Slight,2,1,24/02/2013,Sunday,24,February,13,21,43,S12000036,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325580,674400,12222985,Junction,T.V.N.P.,357906,unset,EH13PP,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene,55.9568916415,-3.19206481557,"{lat: 55.9568916415, lon:-3.19206481557}"
103613,,Slight,1,1,24/02/2013,Sunday,24,February,13,0,45,S12000036,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,A,8,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,325370,673820,521028,Junction,S.V.N.P.,357907,unset,EH22HG,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.9516484288,-3.19526721329,"{lat: 55.9516484288, lon:-3.19526721329}"
105513,,Slight,2,1,25/02/2013,Monday,25,February,13,16,0,S12000036,C,,Roundabout,30,Roundabout,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326740,673920,521175,Junction,Cyclist,357908,unset,EH88BY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",Elsewhere,55.9527576427,-3.17335781628,"{lat: 55.9527576427, lon:-3.17335781628}"
105713,,Slight,1,1,25/02/2013,Monday,25,February,13,15,30,S12000036,A,90,Single carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,319100,674910,0,Unset,Pedestrian,357909,unset,EH46ER,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene,55.9604257907,-3.29598634324,"{lat: 55.9604257907, lon:-3.29598634324}"
106413,,Slight,2,1,25/02/2013,Monday,25,February,13,19,7,S12000036,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,324240,674690,520116,Junction,T.V.N.P.,357910,unset,EH41DR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9592875048,-3.2136051851,"{lat: 55.9592875048, lon:-3.2136051851}"
107013,,Slight,3,2,25/02/2013,Monday,25,February,13,16,30,S12000036,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,328390,668500,2105867,Segment,M.V.N.P.,357911,unset,EH178JX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.904312812,-3.14549936646,"{lat: 55.904312812, lon:-3.14549936646}"
107513,,Slight,2,1,26/02/2013,Tuesday,26,February,13,12,10,S12000036,B,9085,One way Street,30,'T' or staggered junction,Give way sign or markings,B,9085,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,320600,675190,519738,Junction,T.V.N.P.,357912,unset,EH45BP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9631914706,-3.2720461667,"{lat: 55.9631914706, lon:-3.2720461667}"
107613,,Slight,1,1,26/02/2013,Tuesday,26,February,13,13,10,S12000036,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323840,672120,554774,Segment,Bus,357913,unset,EH111LH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9361359242,-3.21928539033,"{lat: 55.9361359242, lon:-3.21928539033}"
109113,,Slight,2,1,27/02/2013,Wednesday,27,February,13,9,45,S12000036,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326590,671520,529462,Junction,Cyclist,357914,unset,EH92NE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,Elsewhere,55.9311732931,-3.17510662311,"{lat: 55.9311732931, lon:-3.17510662311}"
109613,,Slight,3,1,27/02/2013,Wednesday,27,February,13,8,30,S12000036,A,8,Dual carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,315930,672330,550758,Segment,M.V.N.P.,357915,unset,EH129BH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.936704457,-3.34594870342,"{lat: 55.936704457, lon:-3.34594870342}"
109913,,Slight,2,1,27/02/2013,Wednesday,27,February,13,10,5,S12000036,Unclassified,,Single carriageway - 2 lanes,60,'T' or staggered junction,Stop sign,A,6106,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,330070,673770,529624,Junction,T.V.N.P.,357916,unset,EH151LU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9519062001,-3.11999619611,"{lat: 55.9519062001, lon:-3.11999619611}"
110213,,Slight,3,2,26/02/2013,Tuesday,26,February,13,18,0,S12000036,A,720,Dual carriageway - 2 lanes,50,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,318500,670480,2582067,Segment,M.V.N.P.,357917,unset,EH144AJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9205274531,-3.30425713619,"{lat: 55.9205274531, lon:-3.30425713619}"
110313,,Slight,1,1,27/02/2013,Wednesday,27,February,13,15,35,S12000036,A,8,Dual carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,317990,672730,550646,Segment,Pedestrian,357918,unset,EH128LU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9406536359,-3.31309983036,"{lat: 55.9406536359, lon:-3.31309983036}"
110613,,Slight,2,1,27/02/2013,Wednesday,27,February,13,19,40,S12000036,A,71,Dual carriageway - 2 lanes,40,Roundabout,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,320080,670830,529672,Junction,T.V.N.P.,357919,unset,EH114AJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9239367898,-3.27908286153,"{lat: 55.9239367898, lon:-3.27908286153}"
111613,,Slight,2,1,26/02/2013,Tuesday,26,February,13,17,15,S12000036,Motorway,8,Dual carriageway - 2 lanes,70,Slip road,Give way sign or markings,Motorway,8,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,313120,671250,6452160,Junction,T.V.N.P.,357920,unset,EH288LU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9265030573,-3.39057416557,"{lat: 55.9265030573, lon:-3.39057416557}"
112313,,Slight,1,1,23/02/2013,Saturday,23,February,13,23,25,S12000036,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,325040,673380,0,Unset,Pedestrian,357921,unset,EH12EW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9476441708,-3.20042884281,"{lat: 55.9476441708, lon:-3.20042884281}"
112813,,Slight,1,1,28/02/2013,Thursday,28,February,13,15,55,S12000036,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,329070,670130,568105,Segment,Pedestrian,357922,unset,EH164ST,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.9190575932,-3.13505199691,"{lat: 55.9190575932, lon:-3.13505199691}"
114013,,Serious,2,1,01/03/2013,Friday,1,March,13,10,30,S12000036,A,7,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326300,672680,532693,Junction,Cyclist,363682,unset,EH89JG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.9415502999,-3.1800644663,"{lat: 55.9415502999, lon:-3.1800644663}"
114413,,Slight,1,1,01/03/2013,Friday,1,March,13,13,15,S12000036,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322660,675700,519385,Junction,Pedestrian,363683,unset,EH44AG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9681092694,-3.23919868278,"{lat: 55.9681092694, lon:-3.23919868278}"
114713,,Slight,2,1,01/03/2013,Friday,1,March,13,13,40,S12000036,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326560,672130,569300,Segment,T.V.N.P.,363684,unset,EH92BR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9366489229,-3.17575270657,"{lat: 55.9366489229, lon:-3.17575270657}"
114913,,Slight,1,1,01/03/2013,Friday,1,March,13,11,45,S12000036,B,700,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,A,702,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324800,673190,521406,Junction,Bus,363685,unset,EH38BJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9458997482,-3.204218333,"{lat: 55.9458997482, lon:-3.204218333}"
115113,,Slight,1,1,01/03/2013,Friday,1,March,13,12,0,S12000036,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326480,673530,0,Unset,Pedestrian,363686,unset,EH89UG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9492142028,-3.1774147352,"{lat: 55.9492142028, lon:-3.1774147352}"
115713,,Slight,2,1,02/03/2013,Saturday,2,March,13,0,10,S12000036,Unclassified,,Single carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,330070,673780,529624,Junction,T.V.N.P.,363687,unset,EH151LU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9519960411,-3.11999878992,"{lat: 55.9519960411, lon:-3.11999878992}"
117613,,Slight,2,1,01/03/2013,Friday,1,March,13,17,50,S12000036,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,320640,671780,565352,Segment,Cyclist,363688,unset,EH113NR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9325639651,-3.27040202265,"{lat: 55.9325639651, lon:-3.27040202265}"
117713,,Slight,1,1,02/03/2013,Saturday,2,March,13,19,10,S12000036,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,320260,669510,565058,Segment,Bus,363689,unset,EH143BG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Zebra crossing,At scene,55.9121082605,-3.27581327718,"{lat: 55.9121082605, lon:-3.27581327718}"
121413,,Slight,1,3,04/03/2013,Monday,4,March,13,23,38,S12000036,A,720,Dual carriageway - 2 lanes,60,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323530,668020,570534,Segment,S.V.N.P.,363690,unset,EH107DS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.8992530693,-3.22308668177,"{lat: 55.8992530693, lon:-3.22308668177}"
121913,,Slight,2,1,05/03/2013,Tuesday,5,March,13,8,30,S12000036,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326730,671820,529477,Junction,Cyclist,363691,unset,EH92BT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9338898328,-3.1729475396,"{lat: 55.9338898328, lon:-3.1729475396}"
122513,,Slight,1,1,05/03/2013,Tuesday,5,March,13,11,10,S12000036,C,,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326040,674410,558575,Segment,Pedestrian,363692,unset,EH13JT,Control by school crossing patrol,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9570525152,-3.18470102442,"{lat: 55.9570525152, lon:-3.18470102442}"
123313,,Slight,1,1,02/03/2013,Saturday,2,March,13,19,0,S12000036,A,7,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326120,673140,569282,Segment,Bus,363693,unset,EH89DT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.9456552696,-3.18307187513,"{lat: 55.9456552696, lon:-3.18307187513}"
125113,,Slight,1,1,06/03/2013,Wednesday,6,March,13,16,50,S12000036,Unclassified,,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324370,673070,10331542,Segment,Bus,363694,unset,EH38AZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",Elsewhere,55.9447542195,-3.21106878235,"{lat: 55.9447542195, lon:-3.21106878235}"
125413,,Slight,2,2,22/02/2013,Friday,22,February,13,11,30,S12000036,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322350,671100,523488,Junction,Bus,357923,unset,EH141QA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9267341936,-3.24283993862,"{lat: 55.9267341936, lon:-3.24283993862}"
126113,,Serious,2,1,05/03/2013,Tuesday,5,March,13,15,0,S12000036,A,702,Single carriageway - 2 lanes,30,Multiple junction,Automatic Traffic Signal,A,702,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324920,672950,533368,Junction,Cyclist,363695,unset,EH39LY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.9437623849,-3.20223037872,"{lat: 55.9437623849, lon:-3.20223037872}"
126213,,Slight,2,1,02/03/2013,Saturday,2,March,13,18,30,S12000036,A,1140,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,328860,674200,523410,Junction,Cyclist,363696,unset,EH87BR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9555917223,-3.13948471247,"{lat: 55.9555917223, lon:-3.13948471247}"
126513,,Slight,1,1,06/03/2013,Wednesday,6,March,13,10,45,S12000036,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323830,670440,12228564,Junction,Pedestrian,363697,unset,EH105PS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9210415288,-3.21897150591,"{lat: 55.9210415288, lon:-3.21897150591}"
126613,,Slight,1,1,24/02/2013,Sunday,24,February,13,3,16,S12000036,A,900,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,326070,674420,558509,Segment,S.V.N.P.,357924,unset,EH13NQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9571469715,-3.184223339,"{lat: 55.9571469715, lon:-3.184223339}"
126713,,Slight,2,1,07/03/2013,Thursday,7,March,13,6,50,S12000036,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,320060,672600,521715,Junction,T.V.N.P.,363698,unset,EH127JJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9398344466,-3.27992701198,"{lat: 55.9398344466, lon:-3.27992701198}"
